Local Date,State,Outage_status
02/17/2011,NY,1
02/17/2011,NY,1
02/17/2011,NY,1
02/17/2011,NY,1
02/17/2011,NY,0
02/17/2011,NY,0
02/17/2011,NY,0
02/17/2011,NY,0
02/17/2011,NY,1
02/17/2011,NY,1
02/17/2011,NY,1
02/17/2011,NY,1
02/17/2011,NY,1
02/17/2011,NY,1
02/17/2011,NY,0
02/17/2011,NY,1
02/17/2011,NY,1
02/17/2011,NY,1
02/17/2011,NY,0
02/16/2011,NY,1
02/16/2011,NY,0
02/16/2011,NY,1
02/16/2011,NY,0
02/16/2011,NY,1
02/16/2011,NY,0
02/16/2011,NY,1
02/16/2011,NY,1
02/16/2011,NY,1
02/16/2011,NY,0
02/15/2011,NY,1
02/15/2011,NY,1
02/15/2011,NY,1
02/15/2011,NY,1
02/15/2011,NY,1
02/15/2011,NY,1
02/15/2011,NY,1
02/15/2011,NY,1
02/15/2011,NY,1
02/15/2011,NY,1
02/15/2011,NY,0
02/15/2011,NY,1
02/15/2011,NY,1
02/15/2011,NY,0
02/15/2011,NY,1
02/15/2011,NY,0
02/15/2011,NY,1
02/15/2011,NY,1
02/15/2011,NY,0
02/15/2011,NY,0
02/15/2011,NY,0
02/15/2011,NY,0
02/15/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,0
02/14/2011,NY,0
02/14/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,0
02/14/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,0
02/14/2011,NY,0
02/14/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,1
02/14/2011,NY,1
02/13/2011,NY,0
02/13/2011,NY,1
02/13/2011,NY,1
02/13/2011,NY,1
02/13/2011,NY,1
02/13/2011,NY,1
02/13/2011,NY,1
02/13/2011,NY,1
02/13/2011,NY,1
02/13/2011,NY,1
02/13/2011,NY,0
02/13/2011,NY,1
02/13/2011,NY,1
02/13/2011,NY,1
02/13/2011,NY,0
02/13/2011,NY,1
02/13/2011,NY,1
02/13/2011,NY,1
02/13/2011,NY,1
02/13/2011,NY,1
02/13/2011,NY,1
02/13/2011,NY,1
02/13/2011,NY,1
02/13/2011,NY,0
02/13/2011,NY,1
02/13/2011,NY,1
02/13/2011,NY,1
02/13/2011,NY,0
02/13/2011,NY,0
02/12/2011,NY,1
02/12/2011,NY,0
02/12/2011,NY,1
02/12/2011,NY,1
02/12/2011,NY,1
02/12/2011,NY,1
02/12/2011,NY,1
02/12/2011,NY,1
02/12/2011,NY,1
02/12/2011,NY,0
02/12/2011,NY,1
02/12/2011,NY,0
02/12/2011,NY,1
02/12/2011,NY,1
02/12/2011,NY,1
02/12/2011,NY,1
02/12/2011,NY,1
02/12/2011,NY,0
02/12/2011,NY,0
02/12/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,0
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,0
02/11/2011,NY,0
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,0
02/11/2011,NY,0
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,1
02/11/2011,NY,0
02/11/2011,NY,1
02/11/2011,NY,1
02/10/2011,NY,1
02/10/2011,NY,1
02/10/2011,NY,1
02/10/2011,NY,1
02/10/2011,NY,1
02/10/2011,NY,1
02/10/2011,NY,1
02/10/2011,NY,1
02/10/2011,NY,0
02/10/2011,NY,1
02/10/2011,NY,0
02/10/2011,NY,1
02/10/2011,NY,1
02/10/2011,NY,0
02/10/2011,NY,1
02/10/2011,NY,1
02/10/2011,NY,1
02/10/2011,NY,1
02/10/2011,NY,0
02/10/2011,NY,1
02/10/2011,NY,0
02/10/2011,NY,1
02/10/2011,NY,1
02/10/2011,NY,0
02/10/2011,NY,0
02/10/2011,NY,1
02/10/2011,NY,1
02/10/2011,NY,1
02/10/2011,NY,0
02/10/2011,NY,1
02/10/2011,NY,1
02/10/2011,NY,0
02/10/2011,NY,0
02/10/2011,NY,0
02/10/2011,NY,1
02/10/2011,NY,1
02/10/2011,NY,1
02/10/2011,NY,0
02/10/2011,NY,0
02/10/2011,NY,1
02/09/2011,NY,1
02/09/2011,NY,1
02/09/2011,NY,0
02/09/2011,NY,0
02/09/2011,NY,1
02/09/2011,NY,1
02/09/2011,NY,1
02/09/2011,NY,1
02/09/2011,NY,1
02/09/2011,NY,1
02/09/2011,NY,1
02/09/2011,NY,1
02/09/2011,NY,1
02/09/2011,NY,1
02/09/2011,NY,1
02/09/2011,NY,1
02/09/2011,NY,1
02/09/2011,NY,1
02/09/2011,NY,0
02/09/2011,NY,1
02/09/2011,NY,1
02/09/2011,NY,1
02/09/2011,NY,0
02/09/2011,NY,1
02/09/2011,NY,0
02/08/2011,NY,1
02/08/2011,NY,1
02/08/2011,NY,1
02/08/2011,NY,1
02/08/2011,NY,1
02/08/2011,NY,1
02/08/2011,NY,1
02/08/2011,NY,1
02/08/2011,NY,1
02/08/2011,NY,1
02/08/2011,NY,1
02/08/2011,NY,0
02/08/2011,NY,0
02/08/2011,NY,0
02/08/2011,NY,1
02/08/2011,NY,0
02/08/2011,NY,1
02/08/2011,NY,1
02/08/2011,NY,0
02/08/2011,NY,1
02/08/2011,NY,0
02/07/2011,NY,1
02/07/2011,NY,1
02/07/2011,NY,1
02/07/2011,NY,1
02/07/2011,NY,0
02/07/2011,NY,1
02/07/2011,NY,0
02/07/2011,NY,1
02/07/2011,NY,0
02/07/2011,NY,0
02/07/2011,NY,0
02/07/2011,NY,1
02/07/2011,NY,0
02/07/2011,NY,0
02/07/2011,NY,0
02/07/2011,NY,1
02/07/2011,NY,1
02/07/2011,NY,0
02/07/2011,NY,0
02/07/2011,NY,0
02/07/2011,NY,0
02/07/2011,NY,0
02/07/2011,NY,0
02/07/2011,NY,0
02/07/2011,NY,0
02/07/2011,NY,0
02/07/2011,NY,0
02/07/2011,NY,0
02/07/2011,NY,0
02/07/2011,NY,0
02/07/2011,NY,1
02/07/2011,NY,1
02/07/2011,NY,0
02/07/2011,NY,1
02/07/2011,NY,0
02/07/2011,NY,0
02/07/2011,NY,0
02/06/2011,NY,0
02/06/2011,NY,1
02/06/2011,NY,1
02/06/2011,NY,1
02/06/2011,NY,1
02/06/2011,NY,1
02/06/2011,NY,1
02/06/2011,NY,0
02/06/2011,NY,1
02/06/2011,NY,1
02/06/2011,NY,1
02/06/2011,NY,1
02/06/2011,NY,1
02/06/2011,NY,1
02/06/2011,NY,1
02/06/2011,NY,0
02/06/2011,NY,1
02/05/2011,NY,1
02/05/2011,NY,1
02/05/2011,NY,1
02/05/2011,NY,1
02/05/2011,NY,0
02/05/2011,NY,1
02/05/2011,NY,0
02/05/2011,NY,1
02/05/2011,NY,0
02/05/2011,NY,0
02/05/2011,NY,1
02/05/2011,NY,0
02/05/2011,NY,1
02/05/2011,NY,0
02/05/2011,NY,1
02/05/2011,NY,0
02/05/2011,NY,1
02/04/2011,NY,1
02/04/2011,NY,1
02/04/2011,NY,1
02/04/2011,NY,1
02/04/2011,NY,1
02/04/2011,NY,1
02/04/2011,NY,0
02/04/2011,NY,1
02/04/2011,NY,0
02/04/2011,NY,1
02/04/2011,NY,1
02/04/2011,NY,1
02/04/2011,NY,1
02/04/2011,NY,0
02/04/2011,NY,0
02/04/2011,NY,1
02/04/2011,NY,1
02/04/2011,NY,0
02/04/2011,NY,0
02/04/2011,NY,1
02/04/2011,NY,1
02/04/2011,NY,1
02/04/2011,NY,1
02/04/2011,NY,1
02/03/2011,NY,1
02/03/2011,NY,0
02/03/2011,NY,1
02/03/2011,NY,1
02/03/2011,NY,0
02/03/2011,NY,1
02/03/2011,NY,1
02/03/2011,NY,1
02/03/2011,NY,1
02/03/2011,NY,1
02/03/2011,NY,0
02/03/2011,NY,1
02/03/2011,NY,0
02/03/2011,NY,0
02/03/2011,NY,0
02/03/2011,NY,0
02/03/2011,NY,1
02/03/2011,NY,1
02/03/2011,NY,1
02/03/2011,NY,1
02/03/2011,NY,1
02/03/2011,NY,1
02/03/2011,NY,1
02/03/2011,NY,1
02/03/2011,NY,1
02/03/2011,NY,0
02/03/2011,NY,0
02/03/2011,NY,1
02/03/2011,NY,1
02/02/2011,NY,0
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,0
02/02/2011,NY,1
02/02/2011,NY,0
02/02/2011,NY,0
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,0
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,0
02/02/2011,NY,1
02/02/2011,NY,0
02/02/2011,NY,0
02/02/2011,NY,0
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,0
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,0
02/02/2011,NY,1
02/02/2011,NY,0
02/02/2011,NY,1
02/02/2011,NY,0
02/02/2011,NY,0
02/02/2011,NY,0
02/02/2011,NY,0
02/02/2011,NY,1
02/02/2011,NY,0
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,0
02/02/2011,NY,0
02/02/2011,NY,1
02/02/2011,NY,0
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,0
02/02/2011,NY,1
02/02/2011,NY,0
02/02/2011,NY,1
02/02/2011,NY,0
02/02/2011,NY,0
02/02/2011,NY,0
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,1
02/02/2011,NY,0
02/02/2011,NY,1
02/02/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,0
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,0
02/01/2011,NY,0
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,0
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,0
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,0
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,0
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,0
02/01/2011,NY,0
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,1
02/01/2011,NY,0
02/01/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,0
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,0
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,0
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,0
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,0
01/31/2011,NY,0
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,1
01/31/2011,NY,0
01/30/2011,NY,0
01/30/2011,NY,1
01/30/2011,NY,1
01/30/2011,NY,1
01/30/2011,NY,0
01/30/2011,NY,1
01/30/2011,NY,0
01/30/2011,NY,0
01/30/2011,NY,0
01/30/2011,NY,1
01/30/2011,NY,0
01/30/2011,NY,1
01/30/2011,NY,1
01/30/2011,NY,1
01/30/2011,NY,1
01/30/2011,NY,1
01/30/2011,NY,0
01/30/2011,NY,1
01/30/2011,NY,1
01/30/2011,NY,0
01/30/2011,NY,1
01/30/2011,NY,1
01/30/2011,NY,0
01/29/2011,NY,1
01/29/2011,NY,0
01/29/2011,NY,1
01/29/2011,NY,1
01/29/2011,NY,1
01/29/2011,NY,1
01/29/2011,NY,0
01/29/2011,NY,1
01/29/2011,NY,1
01/29/2011,NY,1
01/29/2011,NY,1
01/29/2011,NY,0
01/29/2011,NY,1
01/29/2011,NY,1
01/29/2011,NY,1
01/29/2011,NY,1
01/29/2011,NY,1
01/29/2011,NY,0
01/29/2011,NY,1
01/29/2011,NY,1
01/29/2011,NY,1
01/29/2011,NY,1
01/29/2011,NY,0
01/29/2011,NY,1
01/28/2011,NY,1
01/28/2011,NY,1
01/28/2011,NY,1
01/28/2011,NY,1
01/28/2011,NY,0
01/28/2011,NY,1
01/28/2011,NY,0
01/28/2011,NY,0
01/28/2011,NY,1
01/28/2011,NY,1
01/28/2011,NY,1
01/28/2011,NY,1
01/28/2011,NY,0
01/28/2011,NY,1
01/28/2011,NY,1
01/28/2011,NY,1
01/28/2011,NY,0
01/28/2011,NY,1
01/28/2011,NY,1
01/28/2011,NY,1
01/28/2011,NY,1
01/28/2011,NY,1
01/28/2011,NY,0
01/28/2011,NY,1
01/28/2011,NY,1
01/28/2011,NY,1
01/28/2011,NY,0
01/28/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,0
01/27/2011,NY,1
01/27/2011,NY,0
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,0
01/27/2011,NY,0
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,0
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,0
01/27/2011,NY,0
01/27/2011,NY,0
01/27/2011,NY,0
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,0
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,0
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,0
01/27/2011,NY,0
01/27/2011,NY,0
01/27/2011,NY,1
01/27/2011,NY,0
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,0
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,0
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,1
01/27/2011,NY,0
01/27/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,0
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,0
01/26/2011,NY,0
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,0
01/26/2011,NY,0
01/26/2011,NY,0
01/26/2011,NY,0
01/26/2011,NY,0
01/26/2011,NY,1
01/26/2011,NY,0
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,0
01/26/2011,NY,1
01/26/2011,NY,0
01/26/2011,NY,0
01/26/2011,NY,0
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,0
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,0
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,0
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,0
01/26/2011,NY,0
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,0
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,1
01/26/2011,NY,0
01/26/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,0
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,0
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,0
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,0
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,0
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,0
01/25/2011,NY,1
01/25/2011,NY,1
01/25/2011,NY,0
01/24/2011,NY,1
01/24/2011,NY,1
01/24/2011,NY,0
01/24/2011,NY,0
01/24/2011,NY,1
01/24/2011,NY,1
01/24/2011,NY,1
01/24/2011,NY,1
01/24/2011,NY,1
01/24/2011,NY,1
01/24/2011,NY,1
01/24/2011,NY,1
01/24/2011,NY,1
01/24/2011,NY,1
01/24/2011,NY,0
01/24/2011,NY,1
01/24/2011,NY,0
01/24/2011,NY,1
01/24/2011,NY,1
01/24/2011,NY,0
01/24/2011,NY,1
01/24/2011,NY,1
01/24/2011,NY,1
01/24/2011,NY,1
01/24/2011,NY,1
01/24/2011,NY,0
01/24/2011,NY,1
01/24/2011,NY,0
01/24/2011,NY,1
01/24/2011,NY,1
01/23/2011,NY,1
01/23/2011,NY,1
01/23/2011,NY,1
01/23/2011,NY,1
01/23/2011,NY,1
01/23/2011,NY,1
01/23/2011,NY,1
01/23/2011,NY,1
01/23/2011,NY,1
01/23/2011,NY,0
01/23/2011,NY,1
01/23/2011,NY,1
01/23/2011,NY,0
01/22/2011,NY,1
01/22/2011,NY,1
01/22/2011,NY,1
01/22/2011,NY,0
01/22/2011,NY,1
01/22/2011,NY,1
01/22/2011,NY,1
01/22/2011,NY,1
01/22/2011,NY,1
01/22/2011,NY,0
01/22/2011,NY,0
01/22/2011,NY,0
01/22/2011,NY,1
01/22/2011,NY,0
01/22/2011,NY,1
01/22/2011,NY,1
01/21/2011,NY,1
01/21/2011,NY,1
01/21/2011,NY,1
01/21/2011,NY,1
01/21/2011,NY,1
01/21/2011,NY,0
01/21/2011,NY,1
01/21/2011,NY,1
01/21/2011,NY,1
01/21/2011,NY,0
01/21/2011,NY,1
01/21/2011,NY,1
01/21/2011,NY,1
01/21/2011,NY,1
01/21/2011,NY,1
01/21/2011,NY,1
01/21/2011,NY,1
01/21/2011,NY,0
01/21/2011,NY,1
01/21/2011,NY,1
01/21/2011,NY,1
01/21/2011,NY,1
01/21/2011,NY,0
01/21/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,0
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,0
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,0
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,0
01/20/2011,NY,1
01/20/2011,NY,1
01/20/2011,NY,1
01/19/2011,NY,0
01/19/2011,NY,1
01/19/2011,NY,0
01/19/2011,NY,1
01/19/2011,NY,1
01/19/2011,NY,1
01/19/2011,NY,0
01/19/2011,NY,0
01/19/2011,NY,0
01/19/2011,NY,1
01/19/2011,NY,0
01/19/2011,NY,0
01/19/2011,NY,1
01/19/2011,NY,1
01/18/2011,NY,1
01/18/2011,NY,1
01/18/2011,NY,0
01/18/2011,NY,0
01/18/2011,NY,0
01/18/2011,NY,1
01/18/2011,NY,0
01/18/2011,NY,0
01/18/2011,NY,1
01/18/2011,NY,1
01/18/2011,NY,1
01/18/2011,NY,0
01/18/2011,NY,1
01/18/2011,NY,1
01/18/2011,NY,1
01/18/2011,NY,1
01/18/2011,NY,1
01/18/2011,NY,1
01/18/2011,NY,1
01/18/2011,NY,1
01/18/2011,NY,1
01/18/2011,NY,1
01/18/2011,NY,0
01/18/2011,NY,1
01/18/2011,NY,1
01/18/2011,NY,1
01/18/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,0
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,0
01/17/2011,NY,1
01/17/2011,NY,0
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,0
01/17/2011,NY,0
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,0
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
01/17/2011,NY,1
